"gbif","tank","genus_jw","se_jw","gswitch","bothtpl","suspect","remove","keep.manual"
"Brassica oxyrrhina","Brassica oxyrrhina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brassica mesopotamica","Brassica mesopotamica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brassica saruna","Brassica saruna",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brassica barrelieri","Brassica barrelieri",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brassica elongata","Brassica elongata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brassica turgida","Brassica turgida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brassiophoenix schumannii","Brassiophoenix schumannii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Braunsia vanrensburgii","Braunsia vanrensburgii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bravaisia integerrima","Bravaisia integerrima",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Braya humilis","Braya humilis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Braya rosea","Braya rosea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Braya brachycarpa","Braya brachycarpa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bredemeyera calymega","Bredemeyera calymega",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bredemeyera floribunda","Bredemeyera floribunda",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bredemeyera ericina","Bredemeyera ericina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bremeria vestita","Bremeria vestita",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breonadia salicina","Breonadia salicina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breonia decaryana","Breonia decaryana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breonia chinensis","Breonia chinensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breonia macrocarpa","Breonia macrocarpa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breonia perrieri","Breonia perrieri",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bretschneidera sinensis","Bretschneidera sinensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breviea sericea","Breviea sericea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breweria rotundifolia","Breweria rotundifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia arborea","Brexia arborea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia decurrens","Brexia decurrens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia apoda","Brexia apoda",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia heterophylla","Brexia heterophylla",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia madagascariensis","Brexia madagascariensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia microcarpa","Brexia microcarpa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia coursiana","Brexia coursiana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia montana","Brexia montana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia spinosa","Brexia spinosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia chrysophylla","Brexia chrysophylla",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brexia humbertii","Brexia humbertii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breynia retusa","Breynia retusa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breynia disticha","Breynia disticha",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breynia fruticosa","Breynia fruticosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breynia cernua","Breynia cernua",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breynia stipitata","Breynia stipitata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breynia vitis-idaea","Breynia vitis-idaea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breynia microphylla","Breynia microphylla",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Breynia oblongifolia","Breynia oblongifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brickellia californica","Brickellia californica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia cathartica","Bridelia cathartica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia retusa","Bridelia retusa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia tomentosa","Bridelia tomentosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia ferruginea","Bridelia ferruginea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia glauca","Bridelia glauca",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia scleroneura","Bridelia scleroneura",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia mollis","Bridelia mollis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia atroviridis","Bridelia atroviridis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia stipularis","Bridelia stipularis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia montana","Bridelia montana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia exaltata","Bridelia exaltata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia tenuifolia","Bridelia tenuifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia insulana","Bridelia insulana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia ovata","Bridelia ovata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia speciosa","Bridelia speciosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia micrantha","Bridelia micrantha",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridelia balansae","Bridelia balansae",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bridgesia incisifolia","Bridgesia incisifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brighamia insignis","Brighamia insignis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brimeura amethystina","Brimeura amethystina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Briza subaristata","Briza subaristata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Briza erecta","Briza erecta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Briza media","Briza media",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Briza minor","Briza minor",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Briza maxima","Briza maxima",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brocchia cinerea","Brocchia cinerea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brocchinia steyermarkii","Brocchinia steyermarkii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brocchinia tatei","Brocchinia tatei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brocchinia micrantha","Brocchinia micrantha",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brocchinia reducta","Brocchinia reducta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brocchinia acuminata","Brocchinia acuminata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brocchoneura usambarensis","Brochoneura usambarensis",0.9833333333,1,"False",FALSE,FALSE,FALSE,TRUE
"Brochoneura acuminata","Brochoneura acuminata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brochoneura madagascariensis","Brochoneura madagascariensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brodiaea stellaris","Brodiaea stellaris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brodiaea californica","Brodiaea californica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brodiaea jolonensis","Brodiaea jolonensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brodiaea coronaria","Brodiaea coronaria",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brodiaea filifolia","Brodiaea filifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brodiaea appendiculata","Brodiaea appendiculata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brodiaea orcuttii","Brodiaea orcuttii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brodiaea minor","Brodiaea minor",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromelia karatas","Bromelia karatas",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromelia pinguin","Bromelia pinguin",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromelia serra","Bromelia serra",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromelia chrysantha","Bromelia chrysantha",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus japonicus","Bromus japonicus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus ciliatus","Bromus ciliatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus inermis","Bromus inermis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus rubens","Bromus rubens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus lanatipes","Bromus lanatipes",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus catharticus","Bromus catharticus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus danthoniae","Bromus danthoniae",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus fasciculatus","Bromus fasciculatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus orcuttianus","Bromus orcuttianus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus porteri","Bromus porteri",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus carinatus","Bromus carinatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus remotiflorus","Bromus remotiflorus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus sitchensis","Bromus sitchensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus lanceolatus","Bromus lanceolatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus grossus","Bromus grossus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus mairei","Bromus mairei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus pubescens","Bromus pubescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus squarrosus","Bromus squarrosus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus riparius","Bromus riparius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus richardsonii","Bromus richardsonii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus biebersteinii","Bromus biebersteinii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus alopecuros","Bromus alopecuros",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus pumpellianus","Bromus pumpellianus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus laevipes","Bromus laevipes",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus cebadilla","Bromus cebadilla",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus marginatus","Bromus marginatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus commutatus","Bromus commutatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus arenarius","Bromus arenarius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus rigidus","Bromus rigidus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus anomalus","Bromus anomalus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus racemosus","Bromus racemosus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus interruptus","Bromus interruptus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus segetum","Bromus segetum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus ramosus","Bromus ramosus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus hordeaceus","Bromus hordeaceus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus tectorum","Bromus tectorum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus erectus","Bromus erectus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus latiglumis","Bromus latiglumis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus briziformis","Bromus briziformis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus kalmii","Bromus kalmii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus hallii","Bromus hallii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus coloratus","Bromus coloratus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus willdenowi","Bromus willdenowii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus secalinus","Bromus secalinus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus lanatus","Bromus lanatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus variegatus","Bromus variegatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus sterilis","Bromus sterilis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus diandrus","Bromus diandrus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus arvensis","Bromus arvensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus madritensis","Bromus madritensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus condensatus","Bromus condensatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bromus scoparius","Bromus scoparius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brongniartia lupinoides","Brongniartia lupinoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brongniartia pacifica","Brongniartia pacifica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brongniartia alamosana","Brongniartia alamosana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brongniartia coriacea","Brongniartia coriacea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum lactescens","Brosimum lactescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum brevipedunculatum","Brosimum brevipedunculatum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum palmarum","Brosimum palmarum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum rubescens","Brosimum rubescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum longistipulatum","Brosimum longistipulatum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum utile","Brosimum utile",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum belizense","Brosimum belizense",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum ojoche","Brosimum ojoche",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum terrabanum","Brosimum terrabanum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum lecointei","Brosimum lecointei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum alicastrum","Brosimum alicastrum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum lanciferum","Brosimum lanciferum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum conzattii","Brosimum conzattii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum guianense","Brosimum guianense",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum paraense","Brosimum paraense",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum gentlei","Brosimum gentlei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum discolor","Brosimum discolor",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum galactodendron","Brosimum galactodendron",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum panamense","Brosimum panamense",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brosimum caloxylon","Brosimum caloxylon",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brotera corymbosa","Brotera corymbosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Broughtonia sanguinea","Broughtonia sanguinea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Broughtonia lindenii","Broughtonia lindenii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Broughtonia negrilensis","Broughtonia negrilensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Broughtonia domingensis","Broughtonia domingensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Broussaisia pellucida","Broussaisia pellucida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Broussaisia arguta","Broussaisia arguta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Broussonetia papyrifera","Broussonetia papyrifera",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Browallia elata","Browallia elata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Browallia grandiflora","Browallia grandiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Browallia americana","Browallia americana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Browallia demissa","Browallia demissa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Browallia speciosa","Browallia speciosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Browallia elongata","Browallia elongata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownanthus marlothii","Brownanthus marlothii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownanthus pubescens","Brownanthus pubescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownanthus ciliatus","Brownanthus ciliatus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownanthus arenosus","Brownanthus arenosus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownanthus kuntzei","Brownanthus kuntzei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownea coccinea","Brownea coccinea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownea ucayalina","Brownea ucayalina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownea grandiceps","Brownea grandiceps",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownea ariza","Brownea ariza",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Browningia candelaris","Browningia candelaris",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownleea caerulea","Brownleea caerulea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brownlowia elata","Brownlowia elata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea macrobotrys","Brucea macrobotrys",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea guineensis","Brucea guineensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea tenuifolia","Brucea tenuifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea amarissima","Brucea amarissima",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea luzoniensis","Brucea luzoniensis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea antidysenterica","Brucea antidysenterica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea glabrata","Brucea glabrata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea membranacea","Brucea membranacea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea javanica","Brucea javanica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea ferruginea","Brucea ferruginea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea sumatrana","Brucea sumatrana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea acuminata","Brucea acuminata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brucea mollis","Brucea mollis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruckenthalia spiculifolia","Bruckenthalia spiculifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brugmansia sanguinea","Brugmansia sanguinea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brugmansia suaveolens","Brugmansia suaveolens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brugmansia bicolor","Brugmansia bicolor",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brugmansia aurea","Brugmansia aurea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruguiera caryophylloides","Bruguiera caryophylloides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruguiera caryophyllaeoides","Bruguiera caryophyllaeoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruguiera rheedei","Bruguiera rheedei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruguiera hainesii","Bruguiera hainesii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruguiera exaristata","Bruguiera exaristata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruguiera australis","Bruguiera australis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruguiera gymnorhiza","Bruguiera gymnorhiza",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruguiera cylindrica","Bruguiera cylindrica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruguiera parviflora","Bruguiera parviflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruguiera sexangula","Bruguiera sexangula",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bruinsmia styracoides","Bruinsmia styracoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunellia acutangula","Brunellia acutangula",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunellia colombiana","Brunellia colombiana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunfelsia americana","Brunfelsia americana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunfelsia augusta","Brunfelsia augusta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunfelsia calycina","Brunfelsia calycina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunfelsia violacea","Brunfelsia violacea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunfelsia pauciflora","Brunfelsia pauciflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunfelsia abbottii","Brunfelsia abbottii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunfelsia latifolia","Brunfelsia latifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia laevis","Brunia laevis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia phylicoides","Brunia phylicoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia passerinoides","Brunia passerinoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia stokoei","Brunia stokoei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia radiata","Brunia radiata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia comosa","Brunia comosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia virgata","Brunia virgata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia racemosa","Brunia racemosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia verticillata","Brunia verticillata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia cordata","Brunia cordata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia albiflora","Brunia albiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia macrocephala","Brunia macrocephala",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia microphylla","Brunia microphylla",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia pinifolia","Brunia pinifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia lanuginosa","Brunia lanuginosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia paleacea","Brunia paleacea",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia nodiflora","Brunia nodiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia deusta","Brunia deusta",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunia abrotanoides","Brunia abrotanoides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunnera macrophylla","Brunnera macrophylla",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunnera orientalis","Brunnera orientalis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunnichia ovata","Brunnichia ovata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunonia australis","Brunonia australis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brunsvigia orientalis","Brunsvigia orientalis",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Brya ebenus","Brya ebenus",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryanthus gmelinii","Bryanthus gmelinii",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryanthus taxifolius","Bryanthus taxifolius",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryantiella glutinosa","Bryantiella glutinosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryaspis lupulina","Bryaspis lupulina",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryocarpum himalaicum","Bryocarpum himalaicum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryomorphe aretioides","Bryomorphe aretioides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia americana","Bryonia americana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia alba","Bryonia alba",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia dioica","Bryonia dioica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia racemosa","Bryonia racemosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia multiflora","Bryonia multiflora",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia africana","Bryonia africana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia cordifolia","Bryonia cordifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia hispida","Bryonia hispida",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia cretica","Bryonia cretica",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia maderaspatana","Bryonia maderaspatana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia syriaca","Bryonia syriaca",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonia palmata","Bryonia palmata",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryonopsis laciniosa","Bryonopsis laciniosa",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bryophyllum calycinum","Bryophyllum calycinum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bubania monopetala","Bubania monopetala",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bubania feei","Bubania feei",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bubon galbanum","Bubon galbanum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bubroma guasuma","Bubroma guasuma",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bubroma polybotryum","Bubroma polybotryum",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bubroma invira","Bubroma invira",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Buccaferrea rufescens","Buccaferrea rufescens",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Buchanania lanzan","Buchanania lanzan",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Buchanania latifolia","Buchanania latifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Buchenavia tetraphylla","Buchenavia tetraphylla",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Buchenavia vaupesana","Buchenavia vaupesana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Buchloe dactyloides","Buchloe dactyloides",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Buchloë dactyloides","Buchloe dactyloides",0.9619047619,1,"False",FALSE,FALSE,FALSE,TRUE
"Buchnera floridana","Buchnera floridana",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Buchnera longifolia","Buchnera longifolia",1,1,"False",FALSE,FALSE,FALSE,TRUE
"Bucida wigginsiana","Bucida wigginsiana",1,1,"False",FALSE,FALSE,FALSE,TRUE
